"","Batch","TIMESTAMP","pH","EC","DO","Temp","CO2","Reactor_information","Experiment"
"6707","PW1MMW16","3/15/2016 3:40",8.1,0.811,10.01,10.01,313,"Traditional 1","UAMMW"
"6708","PW1MMW16","3/15/2016 3:50",8.1,0.811,10.03,9.88,313,"Traditional 1","UAMMW"
"6709","PW1MMW16","3/15/2016 4:00",8.1,0.811,10.06,9.75,313,"Traditional 1","UAMMW"
"6710","PW1MMW16","3/15/2016 4:10",8.1,0.811,10.09,9.63,313,"Traditional 1","UAMMW"
"6711","PW1MMW16","3/15/2016 4:20",8.09,0.811,10.12,9.49,313,"Traditional 1","UAMMW"
"6712","PW1MMW16","3/15/2016 4:30",8.09,0.812,10.14,9.37,313,"Traditional 1","UAMMW"
"6713","PW1MMW16","3/15/2016 4:40",8.09,0.812,10.18,9.25,313,"Traditional 1","UAMMW"
"6714","PW1MMW16","3/15/2016 4:50",8.09,0.812,10.21,9.13,313,"Traditional 1","UAMMW"
"6715","PW1MMW16","3/15/2016 5:00",8.09,0.812,10.25,9.01,313,"Traditional 1","UAMMW"
"6716","PW1MMW16","3/15/2016 5:10",8.09,0.812,10.28,8.88,313,"Traditional 1","UAMMW"
"6717","PW1MMW16","3/15/2016 5:20",8.09,0.812,10.3,8.75,313,"Traditional 1","UAMMW"
"6718","PW1MMW16","3/15/2016 5:30",8.09,0.813,10.34,8.61,313,"Traditional 1","UAMMW"
"6719","PW1MMW16","3/15/2016 5:40",8.09,0.812,10.37,8.48,313,"Traditional 1","UAMMW"
"6720","PW1MMW16","3/15/2016 5:50",8.09,0.813,10.4,8.37,313,"Traditional 1","UAMMW"
"6721","PW1MMW16","3/15/2016 6:00",8.09,0.812,10.43,8.28,313,"Traditional 1","UAMMW"
"6722","PW1MMW16","3/15/2016 6:10",8.09,0.813,10.47,8.15,313,"Traditional 1","UAMMW"
"6723","PW1MMW16","3/15/2016 6:20",8.09,0.813,10.5,8.03,313,"Traditional 1","UAMMW"
"6724","PW1MMW16","3/15/2016 6:30",8.09,0.813,10.54,7.919,313,"Traditional 1","UAMMW"
"6725","PW1MMW16","3/15/2016 6:40",8.1,0.813,10.61,7.818,313,"Traditional 1","UAMMW"
"6726","PW1MMW16","3/15/2016 6:50",8.1,0.813,10.72,7.719,313,"Traditional 1","UAMMW"
"6727","PW1MMW16","3/15/2016 7:00",8.15,0.814,10.89,7.625,313,"Traditional 1","UAMMW"
"6728","PW1MMW16","3/15/2016 7:10",7.97,0.816,11.13,7.588,313.4,"Traditional 1","UAMMW"
"6729","PW1MMW16","3/15/2016 7:20",7.87,0.818,11.45,7.584,313.4,"Traditional 1","UAMMW"
"6730","PW1MMW16","3/15/2016 7:30",7.895,0.821,11.85,7.625,313.4,"Traditional 1","UAMMW"
"6731","PW1MMW16","3/15/2016 7:40",7.964,0.824,12.29,7.681,313.4,"Traditional 1","UAMMW"
"6732","PW1MMW16","3/15/2016 7:50",8.03,0.824,12.75,7.786,313.5,"Traditional 1","UAMMW"
"6733","PW1MMW16","3/15/2016 8:00",7.936,0.82,13.2,7.91,313.6,"Traditional 1","UAMMW"
"6734","PW1MMW16","3/15/2016 8:10",7.982,0.822,13.69,8.07,313.6,"Traditional 1","UAMMW"
"6735","PW1MMW16","3/15/2016 8:20",7.996,0.824,14.17,8.29,313.8,"Traditional 1","UAMMW"
"6736","PW1MMW16","3/15/2016 8:30",7.957,0.826,14.66,8.52,313.8,"Traditional 1","UAMMW"
"6737","PW1MMW16","3/15/2016 8:40",8.02,0.827,15.13,8.8,314,"Traditional 1","UAMMW"
"6738","PW1MMW16","3/15/2016 8:50",7.947,0.828,15.56,9.07,314,"Traditional 1","UAMMW"
"6739","PW1MMW16","3/15/2016 9:00",8.01,0.829,15.98,9.38,314.3,"Traditional 1","UAMMW"
"6740","PW1MMW16","3/15/2016 9:10",7.899,0.823,16.35,9.94,314.3,"Traditional 1","UAMMW"
"6741","PW1MMW16","3/15/2016 9:20",7.976,0.814,16.6,10.46,314.3,"Traditional 1","UAMMW"
"6742","PW1MMW16","3/15/2016 9:30",7.992,0.812,16.8,10.85,314.5,"Traditional 1","UAMMW"
"6743","PW1MMW16","3/15/2016 9:40",7.998,0.81,17,11.29,314.5,"Traditional 1","UAMMW"
"6744","PW1MMW16","3/15/2016 9:50",7.978,0.808,17.15,11.72,314.7,"Traditional 1","UAMMW"
"6745","PW1MMW16","3/15/2016 10:00",8.02,0.808,17.41,12.2,314.9,"Traditional 1","UAMMW"
"6746","PW1MMW16","3/15/2016 10:10",7.969,0.809,17.65,12.68,314.9,"Traditional 1","UAMMW"
"6747","PW1MMW16","3/15/2016 10:20",7.994,0.808,17.89,13.17,315.1,"Traditional 1","UAMMW"
"6748","PW1MMW16","3/15/2016 10:30",8.01,0.806,18.02,13.69,315.3,"Traditional 1","UAMMW"
"6749","PW1MMW16","3/15/2016 10:40",7.976,0.804,18.18,14.22,315.3,"Traditional 1","UAMMW"
"6750","PW1MMW16","3/15/2016 10:50",7.992,0.801,18.28,14.76,315.6,"Traditional 1","UAMMW"
"6751","PW1MMW16","3/15/2016 11:00",8,0.798,18.5,15.31,315.8,"Traditional 1","UAMMW"
"6752","PW1MMW16","3/15/2016 11:10",8.01,0.795,18.6,15.86,315.9,"Traditional 1","UAMMW"
"6753","PW1MMW16","3/15/2016 11:20",8.01,0.791,18.81,16.41,316.2,"Traditional 1","UAMMW"
"6754","PW1MMW16","3/15/2016 11:30",8,0.787,18.73,16.94,316.2,"Traditional 1","UAMMW"
"6755","PW1MMW16","3/15/2016 11:40",8,0.782,18.79,17.45,316.4,"Traditional 1","UAMMW"
"6756","PW1MMW16","3/15/2016 11:50",8.01,0.777,18.91,17.96,316.6,"Traditional 1","UAMMW"
"6757","PW1MMW16","3/15/2016 12:00",8.01,0.771,18.9,18.44,316.9,"Traditional 1","UAMMW"
"6758","PW1MMW16","3/15/2016 12:10",8.01,0.766,19.05,18.95,317.2,"Traditional 1","UAMMW"
"6759","PW1MMW16","3/15/2016 12:20",8,0.758,19.35,19.45,317.4,"Traditional 1","UAMMW"
"6760","PW1MMW16","3/15/2016 12:30",8,0.753,19.51,19.91,317.6,"Traditional 1","UAMMW"
"6761","PW1MMW16","3/15/2016 12:40",8.01,0.748,19.63,20.32,317.8,"Traditional 1","UAMMW"
"6762","PW1MMW16","3/15/2016 12:50",8.01,0.749,19.66,20.72,318,"Traditional 1","UAMMW"
"6763","PW1MMW16","3/15/2016 13:00",8.01,0.756,19.86,21.15,318.4,"Traditional 1","UAMMW"
"6764","PW1MMW16","3/15/2016 13:10",8.01,0.757,20.32,21.57,318.5,"Traditional 1","UAMMW"
"6765","PW1MMW16","3/15/2016 13:20",8.02,0.749,20.09,21.95,318.9,"Traditional 1","UAMMW"
"6766","PW1MMW16","3/15/2016 13:30",8,0.741,20.2,22.29,319.1,"Traditional 1","UAMMW"
"6767","PW1MMW16","3/15/2016 13:40",8.01,0.732,20.44,22.55,319.3,"Traditional 1","UAMMW"
"6768","PW1MMW16","3/15/2016 13:50",8.02,0.73,20.39,22.83,319.7,"Traditional 1","UAMMW"
"6769","PW1MMW16","3/15/2016 14:00",8,0.747,20.11,23.07,320,"Traditional 1","UAMMW"
"6770","PW1MMW16","3/15/2016 14:10",8.01,0.745,20.3,23.31,320.2,"Traditional 1","UAMMW"
"6771","PW1MMW16","3/15/2016 14:20",8.01,0.74,20.36,23.48,320.6,"Traditional 1","UAMMW"
"6772","PW1MMW16","3/15/2016 14:30",8,0.737,20.03,23.66,320.8,"Traditional 1","UAMMW"
"6773","PW1MMW16","3/15/2016 14:40",8.02,0.733,20.05,23.84,321,"Traditional 1","UAMMW"
"6774","PW1MMW16","3/15/2016 14:50",8.01,0.731,19.74,24,321.4,"Traditional 1","UAMMW"
"6775","PW1MMW16","3/15/2016 15:00",8.01,0.724,19.71,24.04,321.6,"Traditional 1","UAMMW"
"6776","PW1MMW16","3/15/2016 15:10",8.02,0.716,19.34,24.02,321.8,"Traditional 1","UAMMW"
"6777","PW1MMW16","3/15/2016 15:20",8.01,0.71,19.22,24.01,322.1,"Traditional 1","UAMMW"
"6778","PW1MMW16","3/15/2016 15:30",8,0.698,19.01,23.95,322.3,"Traditional 1","UAMMW"
"6779","PW1MMW16","3/15/2016 15:40",8.01,0.696,18.58,23.77,322.5,"Traditional 1","UAMMW"
"6780","PW1MMW16","3/15/2016 15:50",8.01,0.693,18.2,23.6,322.7,"Traditional 1","UAMMW"
"6781","PW1MMW16","3/15/2016 16:00",8.01,0.694,17.95,23.38,322.9,"Traditional 1","UAMMW"
"6782","PW1MMW16","3/15/2016 16:10",8.01,0.693,17.89,23.15,323.1,"Traditional 1","UAMMW"
"6783","PW1MMW16","3/15/2016 16:20",8,0.697,17.49,22.96,323.5,"Traditional 1","UAMMW"
"6784","PW1MMW16","3/15/2016 16:30",8.01,0.695,17.09,22.76,323.7,"Traditional 1","UAMMW"
"6785","PW1MMW16","3/15/2016 16:40",8.01,0.693,16.96,22.56,323.9,"Traditional 1","UAMMW"
"6786","PW1MMW16","3/15/2016 16:50",8,0.695,16.72,22.3,323.9,"Traditional 1","UAMMW"
"6787","PW1MMW16","3/15/2016 17:00",7.993,0.696,16.28,22.03,324.1,"Traditional 1","UAMMW"
"6788","PW1MMW16","3/15/2016 17:10",8,0.697,15.87,21.73,324.3,"Traditional 1","UAMMW"
"6789","PW1MMW16","3/15/2016 17:20",8.02,0.697,15.53,21.46,324.5,"Traditional 1","UAMMW"
"6790","PW1MMW16","3/15/2016 17:30",7.974,0.693,15.16,21.13,324.5,"Traditional 1","UAMMW"
"6791","PW1MMW16","3/15/2016 17:40",8.03,0.694,14.6,20.77,324.6,"Traditional 1","UAMMW"
"6792","PW1MMW16","3/15/2016 17:50",7.975,0.694,14.1,20.4,324.6,"Traditional 1","UAMMW"
"6793","PW1MMW16","3/15/2016 18:00",8.02,0.695,13.66,20.07,324.6,"Traditional 1","UAMMW"
"6794","PW1MMW16","3/15/2016 18:10",7.98,0.696,13.2,19.72,324.8,"Traditional 1","UAMMW"
"6795","PW1MMW16","3/15/2016 18:20",7.971,0.699,12.67,19.36,324.8,"Traditional 1","UAMMW"
"6796","PW1MMW16","3/15/2016 18:30",7.987,0.701,12.14,18.99,324.8,"Traditional 1","UAMMW"
"6797","PW1MMW16","3/15/2016 18:40",7.997,0.701,11.61,18.64,324.8,"Traditional 1","UAMMW"
"6798","PW1MMW16","3/15/2016 18:50",8,0.703,11.13,18.29,324.8,"Traditional 1","UAMMW"
"6799","PW1MMW16","3/15/2016 19:00",8.01,0.705,10.71,17.98,324.8,"Traditional 1","UAMMW"
"6800","PW1MMW16","3/15/2016 19:10",8.01,0.706,10.36,17.68,324.8,"Traditional 1","UAMMW"
"6801","PW1MMW16","3/15/2016 19:20",8.01,0.707,10.07,17.4,324.8,"Traditional 1","UAMMW"
"6802","PW1MMW16","3/15/2016 19:30",8.01,0.709,9.82,17.14,324.8,"Traditional 1","UAMMW"
"6803","PW1MMW16","3/15/2016 19:40",8.02,0.711,9.63,16.87,324.8,"Traditional 1","UAMMW"
"6804","PW1MMW16","3/15/2016 19:50",8.02,0.711,9.47,16.6,324.8,"Traditional 1","UAMMW"
"6805","PW1MMW16","3/15/2016 20:00",8.03,0.712,9.34,16.35,324.8,"Traditional 1","UAMMW"
"6806","PW1MMW16","3/15/2016 20:10",8.03,0.713,9.25,16.12,324.8,"Traditional 1","UAMMW"
"6807","PW1MMW16","3/15/2016 20:20",8.03,0.715,9.18,15.92,324.8,"Traditional 1","UAMMW"
"6808","PW1MMW16","3/15/2016 20:30",8.04,0.715,9.14,15.75,324.8,"Traditional 1","UAMMW"
"6809","PW1MMW16","3/15/2016 20:40",8.04,0.716,9.12,15.58,324.8,"Traditional 1","UAMMW"
"6810","PW1MMW16","3/15/2016 20:50",8.05,0.716,9.09,15.44,324.8,"Traditional 1","UAMMW"
"6811","PW1MMW16","3/15/2016 21:00",8.05,0.72,9.07,15.27,324.8,"Traditional 1","UAMMW"
"6812","PW1MMW16","3/15/2016 21:10",8.05,0.72,9.07,15.12,324.8,"Traditional 1","UAMMW"
"6813","PW1MMW16","3/15/2016 21:20",8.05,0.72,9.07,14.98,324.8,"Traditional 1","UAMMW"
"6814","PW1MMW16","3/15/2016 21:30",8.06,0.719,9.06,14.83,324.8,"Traditional 1","UAMMW"
"6815","PW1MMW16","3/15/2016 21:40",8.06,0.719,9.06,14.68,324.8,"Traditional 1","UAMMW"
"6816","PW1MMW16","3/15/2016 21:50",8.06,0.719,9.06,14.48,324.8,"Traditional 1","UAMMW"
"6817","PW1MMW16","3/15/2016 22:00",8.06,0.719,9.07,14.31,324.8,"Traditional 1","UAMMW"
"6818","PW1MMW16","3/15/2016 22:10",8.06,0.719,9.09,14.13,324.8,"Traditional 1","UAMMW"
"6819","PW1MMW16","3/15/2016 22:20",8.07,0.718,9.11,13.97,324.8,"Traditional 1","UAMMW"
"6820","PW1MMW16","3/15/2016 22:30",8.07,0.718,9.14,13.81,324.8,"Traditional 1","UAMMW"
"6821","PW1MMW16","3/15/2016 22:40",8.07,0.718,9.17,13.63,324.8,"Traditional 1","UAMMW"
"6822","PW1MMW16","3/15/2016 22:50",8.07,0.723,9.19,13.42,324.8,"Traditional 1","UAMMW"
"6823","PW1MMW16","3/15/2016 23:00",8.07,0.724,9.21,13.23,324.8,"Traditional 1","UAMMW"
"6824","PW1MMW16","3/15/2016 23:10",8.08,0.724,9.24,13.05,324.8,"Traditional 1","UAMMW"
"6825","PW1MMW16","3/15/2016 23:20",8.08,0.724,9.28,12.85,324.8,"Traditional 1","UAMMW"
"6826","PW1MMW16","3/15/2016 23:30",8.08,0.725,9.31,12.66,324.8,"Traditional 1","UAMMW"
"6827","PW1MMW16","3/15/2016 23:40",8.08,0.726,9.36,12.47,324.8,"Traditional 1","UAMMW"
"6828","PW1MMW16","3/15/2016 23:50",8.08,0.727,9.41,12.31,324.8,"Traditional 1","UAMMW"
"6829","PW1MMW16","3/16/2016 0:00",8.09,0.729,9.46,12.15,324.8,"Traditional 1","UAMMW"
"6830","PW1MMW16","3/16/2016 0:10",8.09,0.729,9.5,11.99,324.8,"Traditional 1","UAMMW"
"6831","PW1MMW16","3/16/2016 0:20",8.09,0.73,9.54,11.84,324.8,"Traditional 1","UAMMW"
"6832","PW1MMW16","3/16/2016 0:30",8.09,0.731,9.56,11.67,324.8,"Traditional 1","UAMMW"
"6833","PW1MMW16","3/16/2016 0:40",8.09,0.733,9.6,11.51,324.8,"Traditional 1","UAMMW"
"6834","PW1MMW16","3/16/2016 0:50",8.09,0.735,9.63,11.33,324.8,"Traditional 1","UAMMW"
"6835","PW1MMW16","3/16/2016 1:00",8.09,0.737,9.67,11.16,324.8,"Traditional 1","UAMMW"
"6836","PW1MMW16","3/16/2016 1:10",8.1,0.738,9.71,11.02,324.8,"Traditional 1","UAMMW"
"6837","PW1MMW16","3/16/2016 1:20",8.1,0.738,9.77,10.89,324.8,"Traditional 1","UAMMW"
"6838","PW1MMW16","3/16/2016 1:30",8.1,0.737,9.8,10.75,324.8,"Traditional 1","UAMMW"
"6839","PW1MMW16","3/16/2016 1:40",8.1,0.737,9.83,10.59,324.8,"Traditional 1","UAMMW"
"6840","PW1MMW16","3/16/2016 1:50",8.09,0.737,9.87,10.43,324.8,"Traditional 1","UAMMW"
"6841","PW1MMW16","3/16/2016 2:00",8.09,0.737,9.9,10.28,324.8,"Traditional 1","UAMMW"
"6842","PW1MMW16","3/16/2016 2:10",8.09,0.737,9.93,10.14,324.8,"Traditional 1","UAMMW"
"6843","PW1MMW16","3/16/2016 2:20",8.09,0.738,9.97,10,324.8,"Traditional 1","UAMMW"
"6844","PW1MMW16","3/16/2016 2:30",8.09,0.737,10,9.87,324.8,"Traditional 1","UAMMW"
"6845","PW1MMW16","3/16/2016 2:40",8.09,0.737,10.04,9.71,324.8,"Traditional 1","UAMMW"
"6846","PW1MMW16","3/16/2016 2:50",8.09,0.737,10.07,9.58,324.8,"Traditional 1","UAMMW"
"6847","PW1MMW16","3/16/2016 3:00",8.09,0.737,10.1,9.43,324.8,"Traditional 1","UAMMW"
"6848","PW1MMW16","3/16/2016 3:10",8.09,0.739,10.14,9.29,324.8,"Traditional 1","UAMMW"
"6849","PW1MMW16","3/16/2016 3:20",8.09,0.739,10.17,9.15,324.8,"Traditional 1","UAMMW"
"6850","PW1MMW16","3/16/2016 3:30",8.09,0.738,10.2,9,324.8,"Traditional 1","UAMMW"
"6851","PW1MMW16","3/16/2016 3:40",8.09,0.738,10.23,8.86,324.8,"Traditional 1","UAMMW"
"6852","PW1MMW16","3/16/2016 3:50",8.09,0.737,10.26,8.72,324.8,"Traditional 1","UAMMW"
"6853","PW1MMW16","3/16/2016 4:00",8.09,0.737,10.3,8.58,324.8,"Traditional 1","UAMMW"
"6854","PW1MMW16","3/16/2016 4:10",8.09,0.737,10.33,8.44,324.8,"Traditional 1","UAMMW"
"6855","PW1MMW16","3/16/2016 4:20",8.1,0.736,10.37,8.3,324.8,"Traditional 1","UAMMW"
"6856","PW1MMW16","3/16/2016 4:30",8.1,0.737,10.41,8.16,324.8,"Traditional 1","UAMMW"
"6857","PW1MMW16","3/16/2016 4:40",8.1,0.736,10.45,8.03,324.8,"Traditional 1","UAMMW"
"6858","PW1MMW16","3/16/2016 4:50",8.11,0.736,10.48,7.918,324.8,"Traditional 1","UAMMW"
"6859","PW1MMW16","3/16/2016 5:00",8.11,0.736,10.52,7.775,324.8,"Traditional 1","UAMMW"
"6860","PW1MMW16","3/16/2016 5:10",8.12,0.737,10.56,7.679,324.8,"Traditional 1","UAMMW"
"6861","PW1MMW16","3/16/2016 5:20",8.12,0.735,10.59,7.555,324.8,"Traditional 1","UAMMW"
"6862","PW1MMW16","3/16/2016 5:30",8.12,0.736,10.62,7.428,324.8,"Traditional 1","UAMMW"
"6863","PW1MMW16","3/16/2016 5:40",8.13,0.735,10.66,7.297,324.8,"Traditional 1","UAMMW"
"6864","PW1MMW16","3/16/2016 5:50",8.13,0.735,10.7,7.172,324.8,"Traditional 1","UAMMW"
"6865","PW1MMW16","3/16/2016 6:00",8.12,0.736,10.73,7.046,324.8,"Traditional 1","UAMMW"
"6866","PW1MMW16","3/16/2016 6:10",8.13,0.736,10.76,6.928,324.8,"Traditional 1","UAMMW"
"6867","PW1MMW16","3/16/2016 6:20",8.13,0.738,10.79,6.823,324.8,"Traditional 1","UAMMW"
"6868","PW1MMW16","3/16/2016 6:30",8.13,0.739,10.84,6.716,324.8,"Traditional 1","UAMMW"
"6869","PW1MMW16","3/16/2016 6:40",8.14,0.74,10.9,6.607,324.8,"Traditional 1","UAMMW"
"6870","PW1MMW16","3/16/2016 6:50",8.14,0.74,11.01,6.494,324.8,"Traditional 1","UAMMW"
"6871","PW1MMW16","3/16/2016 7:00",8.15,0.74,11.2,6.422,324.8,"Traditional 1","UAMMW"
"6872","PW1MMW16","3/16/2016 7:10",7.968,0.742,11.45,6.365,325.2,"Traditional 1","UAMMW"
"6873","PW1MMW16","3/16/2016 7:20",7.881,0.744,11.77,6.341,325.2,"Traditional 1","UAMMW"
"6874","PW1MMW16","3/16/2016 7:30",7.923,0.747,12.14,6.363,325.2,"Traditional 1","UAMMW"
"6875","PW1MMW16","3/16/2016 7:40",7.966,0.749,12.55,6.4,325.2,"Traditional 1","UAMMW"
"6876","PW1MMW16","3/16/2016 7:50",8.02,0.752,12.99,6.494,325.4,"Traditional 1","UAMMW"
"6877","PW1MMW16","3/16/2016 8:00",7.914,0.754,13.44,6.625,325.4,"Traditional 1","UAMMW"
"6878","PW1MMW16","3/16/2016 8:10",7.959,0.753,13.91,6.814,325.4,"Traditional 1","UAMMW"
"6879","PW1MMW16","3/16/2016 8:20",8.01,0.75,14.38,7.037,325.4,"Traditional 1","UAMMW"
"6880","PW1MMW16","3/16/2016 8:30",7.948,0.753,14.82,7.282,325.6,"Traditional 1","UAMMW"
"6881","PW1MMW16","3/16/2016 8:40",7.98,0.754,15.26,7.568,325.6,"Traditional 1","UAMMW"
"6882","PW1MMW16","3/16/2016 8:50",8,0.752,15.66,7.873,325.9,"Traditional 1","UAMMW"
"6883","PW1MMW16","3/16/2016 9:00",7.958,0.755,16.04,8.22,325.9,"Traditional 1","UAMMW"
"6884","PW1MMW16","3/16/2016 9:10",8.02,0.757,16.38,8.6,326.1,"Traditional 1","UAMMW"
"6885","PW1MMW16","3/16/2016 9:20",7.943,0.754,16.74,9.33,326.1,"Traditional 1","UAMMW"
"6886","PW1MMW16","3/16/2016 9:30",8.01,0.748,16.83,9.97,326.1,"Traditional 1","UAMMW"
"6887","PW1MMW16","3/16/2016 9:40",7.961,0.745,16.87,10.4,326.3,"Traditional 1","UAMMW"
"6888","PW1MMW16","3/16/2016 9:50",8,0.742,16.99,10.85,326.3,"Traditional 1","UAMMW"
"6889","PW1MMW16","3/16/2016 10:00",7.971,0.74,17.08,11.32,326.5,"Traditional 1","UAMMW"
"6890","PW1MMW16","3/16/2016 10:10",8,0.739,17.26,11.81,326.5,"Traditional 1","UAMMW"
"6891","PW1MMW16","3/16/2016 10:20",7.973,0.742,17.37,12.34,326.8,"Traditional 1","UAMMW"
"6892","PW1MMW16","3/16/2016 10:30",8.02,0.739,17.6,12.87,327.1,"Traditional 1","UAMMW"
"6893","PW1MMW16","3/16/2016 10:40",7.95,0.739,17.64,13.42,327.1,"Traditional 1","UAMMW"
"6894","PW1MMW16","3/16/2016 10:50",8.02,0.74,17.72,13.96,327.3,"Traditional 1","UAMMW"
"6895","PW1MMW16","3/16/2016 11:00",7.983,0.741,17.75,14.52,327.3,"Traditional 1","UAMMW"
"6896","PW1MMW16","3/16/2016 11:10",7.994,0.74,17.9,15.11,327.5,"Traditional 1","UAMMW"
"6897","PW1MMW16","3/16/2016 11:20",8.01,0.738,17.82,15.69,327.7,"Traditional 1","UAMMW"
"6898","PW1MMW16","3/16/2016 11:30",8.01,0.736,17.89,16.26,327.9,"Traditional 1","UAMMW"
"6899","PW1MMW16","3/16/2016 11:40",8,0.737,18.15,16.82,327.9,"Traditional 1","UAMMW"
"6900","PW1MMW16","3/16/2016 11:50",7.998,0.736,18.21,17.36,328.1,"Traditional 1","UAMMW"
"6901","PW1MMW16","3/16/2016 12:00",8,0.733,18.29,17.9,328.4,"Traditional 1","UAMMW"
"6902","PW1MMW16","3/16/2016 12:10",8.01,0.731,18.31,18.42,328.6,"Traditional 1","UAMMW"
"6903","PW1MMW16","3/16/2016 12:20",8,0.73,18.35,18.94,328.8,"Traditional 1","UAMMW"
"6904","PW1MMW16","3/16/2016 12:30",8.01,0.729,18.53,19.42,329,"Traditional 1","UAMMW"
"6905","PW1MMW16","3/16/2016 12:40",8.01,0.729,18.83,19.9,329.2,"Traditional 1","UAMMW"
"6906","PW1MMW16","3/16/2016 12:50",8.01,0.726,18.84,20.37,329.4,"Traditional 1","UAMMW"
"6907","PW1MMW16","3/16/2016 13:00",8.01,0.724,18.95,20.76,329.6,"Traditional 1","UAMMW"
"6908","PW1MMW16","3/16/2016 13:10",8.01,0.722,19.17,21.2,329.9,"Traditional 1","UAMMW"
"6909","PW1MMW16","3/16/2016 13:20",8.01,0.72,19.12,21.58,330.3,"Traditional 1","UAMMW"
"6910","PW1MMW16","3/16/2016 13:30",8,0.717,19.15,21.93,330.5,"Traditional 1","UAMMW"
"6911","PW1MMW16","3/16/2016 13:40",8.01,0.714,19.45,22.26,330.7,"Traditional 1","UAMMW"
"6912","PW1MMW16","3/16/2016 13:50",8.02,0.712,19.42,22.57,331.1,"Traditional 1","UAMMW"
"6913","PW1MMW16","3/16/2016 14:00",8,0.713,19.36,22.84,331.3,"Traditional 1","UAMMW"
"6914","PW1MMW16","3/16/2016 14:10",8.01,0.568,19.53,22.39,331.5,"Traditional 1","UAMMW"
"6915","PW1MMW16","3/16/2016 14:20",7.94,0.04,21.01,29.47,331.8,"Traditional 1","UAMMW"
"6916","PW1MMW16","3/16/2016 14:30",7.891,0.634,15.21,23.28,332,"Traditional 1","UAMMW"
"6917","PW1MMW16","3/16/2016 14:40",7.981,0.525,12.01,22.05,332.2,"Traditional 1","UAMMW"
"6918","PW1MMW16","3/16/2016 14:50",7.99,0.524,13.71,22.3,332.4,"Traditional 1","UAMMW"
"6919","PW1MMW16","3/16/2016 15:00",7.994,0.524,14.43,22.5,332.5,"Traditional 1","UAMMW"
"6920","PW1MMW16","3/16/2016 15:10",7.995,0.525,14.95,22.63,332.7,"Traditional 1","UAMMW"
"6921","PW1MMW16","3/16/2016 15:20",7.997,0.524,15.35,22.79,332.8,"Traditional 1","UAMMW"
"6922","PW1MMW16","3/16/2016 15:30",7.824,0.753,15.59,23.2,332.8,"Traditional 1","UAMMW"
"6923","PW1MMW16","3/16/2016 15:40",7.93,0.77,15.74,23.24,332.8,"Traditional 1","UAMMW"
"6924","PW1MMW16","3/16/2016 15:50",7.997,0.767,16.04,23.21,333,"Traditional 1","UAMMW"
"6925","PW1MMW16","3/16/2016 16:00",7.994,0.765,16.19,23.22,333.2,"Traditional 1","UAMMW"
"6926","PW1MMW16","3/16/2016 16:10",7.999,0.764,16.43,23.12,333.4,"Traditional 1","UAMMW"
"6927","PW1MMW16","3/16/2016 16:20",7.995,0.747,16.6,23.03,333.5,"Traditional 1","UAMMW"
"6928","PW1MMW16","3/16/2016 16:30",7.998,0.769,16.69,22.91,333.7,"Traditional 1","UAMMW"
"6929","PW1MMW16","3/16/2016 16:40",8,0.769,16.68,22.73,333.9,"Traditional 1","UAMMW"
"6930","PW1MMW16","3/16/2016 16:50",8.01,0.768,16.59,22.51,334,"Traditional 1","UAMMW"
"6931","PW1MMW16","3/16/2016 17:00",7.981,0.767,16.42,22.24,334,"Traditional 1","UAMMW"
"6932","PW1MMW16","3/16/2016 17:10",7.984,0.766,16.25,22.03,334.2,"Traditional 1","UAMMW"
"6933","PW1MMW16","3/16/2016 17:20",8.02,0.765,16,21.76,334.4,"Traditional 1","UAMMW"
"6934","PW1MMW16","3/16/2016 17:30",7.963,0.767,15.71,21.51,334.4,"Traditional 1","UAMMW"
"6935","PW1MMW16","3/16/2016 17:40",8.02,0.766,15.35,21.21,334.4,"Traditional 1","UAMMW"
"6936","PW1MMW16","3/16/2016 17:50",7.947,0.765,14.88,20.88,334.5,"Traditional 1","UAMMW"
"6937","PW1MMW16","3/16/2016 18:00",7.974,0.76,14.41,20.58,334.5,"Traditional 1","UAMMW"
"6938","PW1MMW16","3/16/2016 18:10",8,0.766,13.92,20.28,334.5,"Traditional 1","UAMMW"
"6939","PW1MMW16","3/16/2016 18:20",8.02,0.766,13.39,19.96,334.5,"Traditional 1","UAMMW"
"6940","PW1MMW16","3/16/2016 18:30",8.02,0.765,12.82,19.67,334.5,"Traditional 1","UAMMW"
"6941","PW1MMW16","3/16/2016 18:40",8.01,0.764,12.26,19.39,334.5,"Traditional 1","UAMMW"
"6942","PW1MMW16","3/16/2016 18:50",7.994,0.763,11.73,19.13,334.5,"Traditional 1","UAMMW"
"6943","PW1MMW16","3/16/2016 19:00",7.977,0.763,11.24,18.83,334.5,"Traditional 1","UAMMW"
"6944","PW1MMW16","3/16/2016 19:10",7.961,0.762,10.82,18.55,334.5,"Traditional 1","UAMMW"
"6945","PW1MMW16","3/16/2016 19:20",7.947,0.761,10.47,18.34,334.5,"Traditional 1","UAMMW"
"6946","PW1MMW16","3/16/2016 19:30",7.933,0.759,10.17,18.15,334.5,"Traditional 1","UAMMW"
"6947","PW1MMW16","3/16/2016 19:40",7.919,0.759,9.91,17.93,334.5,"Traditional 1","UAMMW"
"6948","PW1MMW16","3/16/2016 19:50",7.907,0.758,9.67,17.69,334.5,"Traditional 1","UAMMW"
